[Connect DataFile][1.1]
Date:;04/06/2025
Time:;14:48:53,583
Unit:;°C
Resolution:;0,05
Values:;5
Time;Head;1;2;3;4;
00:00:47,450;289,8;462,0;477,7;488,8;512,3;
00:00:47,500;278,6;465,1;476,9;492,7;515,1;
00:00:47,550;301,7;459,1;470,4;489,4;511,1;
00:00:47,600;243,3;461,5;472,4;487,4;506,5;
00:00:47,650;184,8;463,9;474,3;485,3;501,9;
00:00:47,700;249,3;459,1;466,2;474,3;494,3;
00:00:47,750;273,6;455,7;469,7;477,2;497,1;
00:00:47,800;297,8;452,2;473,1;480,0;499,8;
00:00:47,850;214,7;463,0;482,1;484,0;501,5;
00:00:47,900;232,6;462,2;476,7;479,2;500,3;
00:00:47,950;298,6;451,7;471,4;482,1;504,8;
00:00:48,000;300,0;452,2;474,2;482,6;506,0;
00:00:48,050;243,3;466,7;476,7;480,9;505,8;
00:00:48,100;233,2;464,4;472,4;484,0;507,9;
00:00:48,150;293,6;459,7;472,4;491,1;511,9;
00:00:48,200;299,3;450,1;461,3;481,9;503,1;
00:00:48,250;245,9;460,0;472,7;488,1;504,4;
00:00:48,300;271,9;451,6;465,0;478,1;498,8;
00:00:48,350;297,8;443,2;457,2;468,1;493,2;
00:00:48,400;297,3;447,1;464,8;472,1;493,2;
00:00:48,450;280,9;455,2;471,8;475,9;496,4;
00:00:48,500;264,5;463,2;478,7;479,7;499,6;
00:00:48,550;293,2;454,9;473,8;482,3;503,0;
00:00:48,600;272,3;461,3;476,7;483,1;505,3;
00:00:48,650;251,3;467,7;479,6;483,9;507,5;
00:00:48,700;162,6;461,1;464,2;474,0;501,1;
00:00:48,750;230,7;453,6;460,6;475,6;499,8;
00:00:48,800;298,7;446,1;456,9;477,2;498,4;
00:00:48,850;287,7;453,2;468,0;484,9;502,7;
00:00:48,900;217,4;456,5;465,3;474,9;492,8;
00:00:48,950;292,8;444,8;461,3;472,2;494,0;
00:00:49,000;297,3;441,2;456,2;465,1;488,0;
00:00:49,050;244,5;455,4;475,1;479,0;496,2;
00:00:49,100;200,6;460,4;471,8;473,3;492,7;
00:00:49,150;287,6;458,5;476,1;481,3;501,6;
00:00:49,200;296,2;447,9;468,6;478,2;501,2;
00:00:49,250;284,1;460,0;476,0;479,9;504,5;
00:00:49,300;288,0;457,5;471,4;482,7;505,3;
00:00:49,350;291,8;455,0;466,7;485,5;506,0;
00:00:49,400;298,0;445,8;457,3;477,2;497,1;
00:00:49,450;253,3;447,3;457,7;473,1;492,5;
00:00:49,500;208,6;448,8;458,0;468,9;487,9;
00:00:49,550;286,8;449,3;465,3;474,3;493,3;
00:00:49,600;268,3;452,1;470,1;476,7;494,9;
00:00:49,650;249,7;454,9;474,9;479,1;496,5;
00:00:49,700;154,3;452,8;463,9;467,4;487,7;
00:00:49,750;224,2;447,9;464,5;471,6;493,5;
00:00:49,800;294,1;443,0;465,0;475,8;499,2;
00:00:49,850;289,6;453,0;471,3;477,1;500,7;
00:00:49,900;203,6;460,9;468,4;475,6;499,0;
00:00:49,950;282,1;454,6;467,4;486,3;506,5;
00:00:50,000;295,3;447,2;459,1;479,1;498,0;
00:00:50,050;282,4;445,5;458,0;476,9;496,4;
00:00:50,100;158,2;451,0;460,3;472,1;488,4;
00:00:50,150;271,8;450,1;462,6;470,5;488,0;
00:00:50,200;290,6;438,3;454,8;465,2;487,0;
00:00:50,250;285,6;448,3;469,7;476,2;492,7;
00:00:50,300;285,8;449,9;470,2;477,2;494,8;
00:00:50,350;286,0;451,4;470,7;478,2;496,9;
00:00:50,400;292,4;440,7;461,7;473,5;497,1;
00:00:50,450;226,6;446,2;460,0;470,9;495,6;
00:00:50,500;160,7;451,6;458,2;468,2;494,0;
00:00:50,550;262,4;455,0;467,1;482,7;504,1;
00:00:50,600;274,7;448,8;462,3;480,0;499,4;
00:00:50,650;287,0;442,6;457,4;477,3;494,7;
00:00:50,700;187,1;452,6;464,6;477,1;491,6;
00:00:50,750;257,4;444,5;457,6;466,8;485,8;
00:00:50,800;291,2;433,7;449,3;459,6;482,0;
00:00:50,850;288,3;438,5;452,2;468,1;483,6;
00:00:50,900;223,4;449,1;462,9;474,0;487,6;
00:00:50,950;158,2;457,7;457,4;464,3;477,1;
00:00:51,000;288,4;434,6;449,3;466,1;487,4;
00:00:51,050;289,9;436,0;451,3;468,2;487,8;
00:00:51,100;285,7;447,5;462,5;469,6;491,0;
00:00:51,150;206,7;453,7;458,5;467,4;489,6;
00:00:51,200;283,1;442,8;455,8;469,9;498,7;
00:00:51,250;290,8;436,1;444,5;459,6;489,8;
00:00:51,300;256,6;446,0;457,6;471,5;493,5;
00:00:51,350;161,8;451,7;444,2;458,2;481,0;
00:00:51,400;273,5;435,9;450,9;463,2;482,0;
00:00:51,450;288,3;434,1;444,1;459,0;475,6;
00:00:51,500;268,3;443,5;457,6;471,0;484,3;
00:00:51,550;159,3;456,7;453,2;462,0;476,7;
00:00:51,600;289,6;431,0;445,8;465,2;485,7;
00:00:51,650;289,6;431,0;445,8;465,2;485,7;
00:00:51,700;286,2;439,5;455,8;468,1;489,1;
00:00:51,750;153,4;458,2;453,2;456,7;481,4;
00:00:51,800;153,4;458,2;453,2;456,7;481,4;
00:00:51,850;153,4;458,2;453,2;456,7;481,4;
00:00:51,900;153,4;458,2;453,2;456,7;481,4;
00:00:51,950;153,4;458,2;453,2;456,7;481,4;
00:00:52,000;153,4;458,2;453,2;456,7;481,4;
00:00:52,050;153,4;458,2;453,2;456,7;481,4;
00:00:52,100;153,4;458,2;453,2;456,7;481,4;
00:00:52,150;153,4;458,2;453,2;456,7;481,4;
00:00:52,200;153,4;458,2;453,2;456,7;481,4;
00:00:52,250;153,4;458,2;453,2;456,7;481,4;
00:00:52,300;153,4;458,2;453,2;456,7;481,4;
00:00:52,350;153,4;458,2;453,2;456,7;481,4;
00:00:52,400;153,4;458,2;453,2;456,7;481,4;
00:00:52,450;153,4;458,2;453,2;456,7;481,4;
00:00:52,500;153,4;458,2;453,2;456,7;481,4;
00:00:52,550;153,4;458,2;453,2;456,7;481,4;
00:00:52,600;153,4;458,2;453,2;456,7;481,4;
00:00:52,650;153,4;458,2;453,2;456,7;481,4;
00:00:52,700;153,4;458,2;453,2;456,7;481,4;
00:00:52,750;153,4;458,2;453,2;456,7;481,4;
00:00:52,800;153,4;458,2;453,2;456,7;481,4;
00:00:52,850;153,4;458,2;453,2;456,7;481,4;
00:00:52,900;153,4;458,2;453,2;456,7;481,4;
00:00:52,950;141,9;145,5;144,8;144,8;144,3;
00:00:53,000;151,3;164,3;152,9;148,7;147,0;
00:00:53,050;358,9;463,4;431,7;284,3;156,6;
00:00:53,100;488,5;492,9;491,0;480,1;435,2;
00:00:53,150;469,0;489,8;509,7;506,7;507,5;
00:00:53,200;469,4;478,5;490,2;515,5;508,6;
00:00:53,250;435,6;483,8;482,5;508,2;511,5;
00:00:53,300;408,5;494,6;484,3;488,7;520,8;
00:00:53,350;385,4;470,9;467,9;464,8;502,6;
00:00:53,400;385,4;460,2;482,1;467,9;494,9;
00:00:53,450;331,7;449,4;470,6;467,6;499,2;
00:00:53,500;310,2;447,2;468,3;464,3;494,1;
00:00:53,550;296,4;446,4;474,0;474,0;505,5;
00:00:53,600;165,6;458,5;481,1;471,7;493,7;
00:00:53,650;275,2;448,6;477,5;478,8;500,7;
00:00:53,700;307,3;462,3;476,9;474,0;499,2;
00:00:53,750;303,8;459,7;484,0;483,0;510,1;
00:00:53,800;205,0;456,7;481,9;470,9;499,6;
00:00:53,850;291,8;458,5;492,0;477,7;513,0;
00:00:53,900;304,6;463,8;495,2;480,7;515,8;
00:00:53,950;307,3;457,3;489,9;480,9;521,0;
00:00:54,000;172,9;459,7;483,8;463,7;492,6;
00:00:54,050;289,7;450,7;478,6;469,4;500,1;
00:00:54,100;304,2;448,3;469,3;465,2;495,4;
00:00:54,150;304,9;448,2;479,1;478,2;506,1;
00:00:54,200;202,4;448,3;475,8;467,7;493,0;
00:00:54,250;216,4;450,1;479,8;476,1;496,8;
00:00:54,300;301,1;457,0;470,9;468,3;492,9;
00:00:54,350;302,9;459,7;479,2;478,3;504,1;
00:00:54,400;275,9;460,8;485,5;481,3;509,9;
00:00:54,450;264,6;457,6;489,1;475,2;508,4;
00:00:54,500;299,3;459,0;491,1;477,6;513,5;
00:00:54,550;304,5;459,7;491,7;480,3;516,7;
00:00:54,600;182,7;459,1;475,9;458,2;491,8;
00:00:54,650;247,1;453,5;481,6;467,2;496,0;
00:00:54,700;303,4;445,5;465,5;461,4;490,6;
00:00:54,750;305,8;442,4;467,6;469,2;501,5;
00:00:54,800;276,5;454,8;481,6;475,5;499,8;
00:00:54,850;276,5;444,3;473,4;475,8;497,2;
00:00:54,900;296,2;451,1;465,8;467,0;491,5;
00:00:54,950;299,5;455,5;480,1;478,0;506,1;
00:00:55,000;198,0;455,0;476,9;467,3;495,3;
00:00:55,050;198,9;457,8;486,0;472,5;503,4;
00:00:55,100;290,8;454,8;487,9;475,2;509,7;
00:00:55,150;302,1;452,6;486,5;477,9;516,4;
00:00:55,200;234,3;462,6;489,4;471,4;506,0;
00:00:55,250;173,7;456,5;479,4;460,0;488,4;
00:00:55,300;299,7;444,0;464,4;461,4;491,0;
00:00:55,350;303,4;441,1;461,9;460,0;490,6;
00:00:55,400;298,5;443,4;475,8;475,1;501,5;
00:00:55,450;218,6;445,8;475,1;472,0;491,8;
00:00:55,500;289,9;443,9;464,4;468,4;492,6;
00:00:55,550;296,4;452,5;466,8;464,7;488,4;
00:00:55,600;267,4;456,7;480,1;477,3;505,5;
00:00:55,650;162,3;458,0;480,3;465,5;491,7;
00:00:55,700;294,3;454,2;487,2;473,7;508,4;
00:00:55,750;299,8;456,0;486,5;476,4;513,4;
00:00:55,800;291,4;453,7;485,1;474,2;511,4;
00:00:55,850;243,4;448,6;476,9;463,7;491,6;
00:00:55,900;295,6;441,2;465,5;462,3;492,4;
00:00:55,950;299,1;441,2;460,2;457,4;486,4;
00:00:56,000;166,3;451,0;471,9;465,6;485,9;
00:00:56,050;166,3;451,0;471,9;465,6;485,9;
00:00:56,100;271,7;440,3;468,1;472,0;493,4;
00:00:56,150;297,6;453,5;469,1;466,9;491,6;
00:00:56,200;294,1;451,9;476,1;475,1;502,4;
00:00:56,250;194,2;455,9;471,8;462,1;490,9;
00:00:56,300;287,0;450,3;483,7;470,8;504,9;
00:00:56,350;296,2;455,3;486,5;472,1;507,5;
00:00:56,400;298,4;449,3;481,5;473,4;512,5;
00:00:56,450;172,3;451,2;475,3;456,4;484,3;
00:00:56,500;283,2;442,5;469,4;462,1;491,6;
00:00:56,550;294,7;440,0;459,6;457,9;487,0;
00:00:56,600;295,7;439,3;470,9;471,4;497,1;
00:00:56,650;192,9;437,0;465,9;460,2;483,8;
00:00:56,700;287,6;440,3;460,4;465,1;488,1;
00:00:56,750;292,8;448,7;462,4;461,4;484,8;
00:00:56,800;295,6;450,0;469,9;470,4;495,6;
00:00:56,850;159,3;454,9;476,2;461,8;487,8;
00:00:56,900;258,9;448,8;480,8;467,6;500,2;
00:00:56,950;291,1;451,2;482,5;470,1;505,2;
00:00:57,000;285,1;448,9;480,2;469,8;508,1;
00:00:57,050;174,7;457,2;466,8;450,3;483,6;
00:00:57,100;247,2;445,0;471,5;459,9;487,9;
00:00:57,150;295,7;437,1;455,6;453,6;482,0;
00:00:57,200;299,5;433,2;459,0;463,4;492,7;
00:00:57,250;262,5;444,8;472,2;468,5;491,5;
00:00:57,300;272,3;435,3;463,8;467,7;489,2;
00:00:57,350;288,4;442,3;457,0;459,8;482,2;
00:00:57,400;294,3;449,6;464,4;463,8;487,9;
00:00:57,450;190,8;444,3;467,2;458,0;486,7;
00:00:57,500;194,4;448,6;476,9;464,7;494,6;
00:00:57,550;283,6;447,2;478,8;467,2;501,4;
00:00:57,600;294,1;444,9;477,0;469,3;508,2;
00:00:57,650;229,5;455,2;479,7;464,2;499,0;
00:00:57,700;292,3;435,7;455,3;454,1;482,6;
00:00:57,750;292,3;452,6;451,7;463,8;479,1;
00:00:57,800;295,4;432,8;453,7;453,5;483,3;
00:00:57,850;189,9;436,6;461,7;456,5;479,2;
00:00:57,900;218,1;437,0;465,9;465,3;483,4;
00:00:57,950;284,3;435,9;455,5;461,3;484,3;
00:00:58,000;292,8;446,5;466,4;466,5;491,8;
00:00:58,050;260,8;449,7;471,6;469,0;497,1;
00:00:58,100;158,2;450,3;471,7;457,7;483,6;
00:00:58,150;288,0;447,2;478,5;466,2;501,5;
00:00:58,200;293,0;446,9;477,6;467,6;504,5;
00:00:58,250;282,9;444,9;475,9;466,5;504,1;
00:00:58,300;243,9;441,5;467,9;456,7;484,2;
00:00:58,350;288,5;433,7;457,2;455,4;484,3;
00:00:58,400;290,8;433,2;451,8;450,9;478,3;
00:00:58,450;263,0;441,8;468,4;465,5;487,4;
00:00:58,500;162,1;441,2;464,2;458,5;476,9;
00:00:58,550;270,0;431,6;459,7;465,2;485,1;
00:00:58,600;290,2;444,8;460,8;460,1;484,2;
00:00:58,650;287,1;443,9;467,9;467,5;494,7;
00:00:58,700;194,8;445,7;472,5;460,9;491,6;
00:00:58,750;280,0;443,0;475,3;463,7;497,7;
00:00:58,800;288,7;448,2;477,9;465,5;500,7;
00:00:58,850;222,0;451,5;476,5;459,6;494,0;
00:00:58,900;171,3;445,1;466,7;449,6;476,8;
00:00:58,950;276,9;434,4;460,6;455,0;483,7;
00:00:59,000;291,5;429,1;449,5;449,9;479,1;
00:00:59,050;287,3;430,8;462,3;464,8;489,6;
00:00:59,100;186,9;437,6;457,9;453,8;475,8;
00:00:59,150;280,0;431,7;451,5;457,4;479,8;
00:00:59,200;286,4;441,7;454,2;454,9;477,3;
00:00:59,250;287,7;441,5;461,2;462,8;487,8;
00:00:59,300;157,1;449,6;467,9;455,0;480,4;
00:00:59,350;256,8;441,5;472,2;460,3;493,5;
00:00:59,400;283,8;443,4;474,6;462,6;498,0;
00:00:59,450;176,8;444,8;459,1;443,5;475,9;
00:00:59,500;231,2;437,9;456,7;448,1;478,4;
00:00:59,550;285,6;431,0;454,3;452,6;480,8;
00:00:59,600;311,7;430,7;448,9;448,9;475,1;
00:00:59,650;346,2;427,9;447,0;450,7;480,3;
00:00:59,700;366,5;443,3;463,0;458,2;472,2;
00:00:59,750;383,4;449,2;454,9;455,4;467,3;
00:00:59,800;410,3;460,0;461,3;470,7;468,9;
00:00:59,850;439,9;451,2;453,4;471,7;463,2;
00:00:59,900;446,3;453,5;473,7;471,8;447,2;
00:00:59,950;456,0;476,5;480,4;472,8;298,7;
00:01:00,000;272,4;481,9;442,8;191,1;144,8;
00:01:00,050;149,8;346,9;187,7;146,5;143,1;
00:01:00,100;142,6;155,5;146,5;142,4;140,4;
00:01:00,150;139,9;141,6;141,3;140,2;136,4;
00:01:00,200;139,1;140,8;139,6;138,1;135,4;
00:01:00,250;137,6;138,6;138,9;136,9;134,6;
00:01:00,300;136,4;140,4;139,9;137,1;137,9;
00:01:00,350;136,6;140,4;139,4;138,1;139,1;
00:01:00,400;137,6;141,3;141,6;140,4;139,9;
00:01:00,450;138,9;144,1;144,8;141,6;140,8;
00:01:00,500;142,9;148,9;145,5;145,5;142,4;
00:01:00,550;443,1;499,2;475,1;401,7;155,9;
00:01:00,600;492,4;508,1;503,5;495,9;426,8;
00:01:00,650;473,7;480,9;501,3;501,4;492,1;
00:01:00,700;450,0;493,2;498,1;511,2;507,6;
00:01:00,750;314,8;492,7;498,9;505,8;522,0;
00:01:00,800;416,9;469,9;474,1;493,7;521,0;
00:01:00,850;399,3;464,9;485,2;499,1;522,2;
00:01:00,900;372,4;457,4;473,1;487,1;515,9;
00:01:00,950;348,8;458,9;471,9;481,3;509,7;
00:01:01,000;279,9;470,7;490,4;485,4;510,7;
00:01:01,050;171,3;474,7;477,6;476,2;499,2;
00:01:01,100;265,2;469,8;495,0;495,3;511,4;
00:01:01,150;336,4;457,4;475,3;478,0;494,7;
00:01:01,200;334,3;456,1;485,9;488,9;502,6;
00:01:01,250;290,2;467,0;492,8;491,8;503,2;
00:01:01,300;310,7;449,4;478,1;484,1;506,8;
00:01:01,350;336,6;449,4;467,5;472,2;496,8;
00:01:01,400;334,6;451,9;478,7;489,5;510,2;
00:01:01,450;195,0;474,6;473,5;481,2;505,5;
00:01:01,500;275,7;464,3;485,8;495,4;518,7;
00:01:01,550;335,6;457,7;471,7;480,9;510,4;
00:01:01,600;332,2;464,0;484,3;482,2;511,8;
00:01:01,650;282,5;469,2;487,5;479,3;502,3;
00:01:01,700;317,6;460,0;488,6;491,2;508,3;
00:01:01,750;333,5;454,9;473,4;478,0;494,4;
00:01:01,800;332,3;452,8;477,6;481,7;496,7;
00:01:01,850;176,6;466,8;479,3;477,7;492,4;
00:01:01,900;279,3;450,4;483,4;487,1;504,9;
00:01:01,950;331,7;445,8;465,1;469,5;496,2;
00:01:02,000;329,6;460,3;484,6;495,6;515,0;
00:01:02,050;243,1;469,5;478,3;484,3;504,8;
00:01:02,100;214,4;467,6;483,7;491,1;512,2;
00:01:02,150;334,7;454,0;466,6;476,8;506,8;
00:01:02,200;331,4;457,2;477,1;481,1;509,1;
00:01:02,250;324,4;467,1;486,8;481,7;506,2;
00:01:02,300;290,6;462,4;488,3;491,5;506,7;
00:01:02,350;330,3;452,4;475,0;481,3;497,1;
00:01:02,400;331,0;450,6;470,9;475,0;491,2;
00:01:02,450;214,0;464,4;473,2;476,9;491,0;
00:01:02,500;200,6;454,4;485,6;486,6;500,7;
00:01:02,550;332,2;444,5;464,1;472,2;493,3;
00:01:02,600;328,8;452,6;478,5;489,7;509,9;
00:01:02,650;307,3;466,0;485,2;493,3;511,8;
00:01:02,700;304,5;455,6;478,3;489,1;514,2;
00:01:02,750;331,9;451,4;464,9;476,3;508,0;
00:01:02,800;330,7;453,5;470,3;478,5;506,4;
00:01:02,850;225,0;465,4;473,0;470,8;494,2;
00:01:02,900;222,7;464,2;487,4;488,6;503,1;
00:01:02,950;321,7;452,2;478,0;484,3;499,6;
00:01:03,000;327,0;450,0;478,2;482,8;494,5;
00:01:03,050;282,3;458,9;484,8;486,7;496,7;
00:01:03,100;164,8;458,0;481,9;481,1;493,5;
00:01:03,150;329,6;441,6;460,1;466,0;489,7;
00:01:03,200;328,5;445,6;471,6;483,2;503,1;
00:01:03,250;323,6;460,1;482,2;493,8;511,8;
00:01:03,300;265,2;459,3;478,9;489,7;511,7;
00:01:03,350;326,2;448,6;465,6;479,3;508,5;
00:01:03,400;329,1;450,6;464,8;474,7;503,6;
00:01:03,450;287,7;463,7;482,0;475,5;496,9;
00:01:03,500;173,8;466,0;483,4;480,4;495,4;
00:01:03,550;327,4;448,2;467,5;473,4;489,2;
00:01:03,600;325,4;446,2;469,9;474,9;488,0;
00:01:03,650;318,7;456,3;483,2;486,8;497,4;
00:01:03,700;271,0;444,5;477,7;482,7;498,4;
00:01:03,750;271,0;444,5;477,7;482,7;498,4;
00:01:03,800;271,0;444,5;477,7;482,7;498,4;
00:01:03,850;271,0;444,5;477,7;482,7;498,4;
00:01:03,900;271,0;444,5;477,7;482,7;498,4;
00:01:03,950;271,0;444,5;477,7;482,7;498,4;
00:01:04,000;271,0;444,5;477,7;482,7;498,4;
00:01:04,050;271,0;444,5;477,7;482,7;498,4;
00:01:04,100;271,0;444,5;477,7;482,7;498,4;
00:01:04,150;271,0;444,5;477,7;482,7;498,4;
00:01:04,200;271,0;444,5;477,7;482,7;498,4;
00:01:04,250;271,0;444,5;477,7;482,7;498,4;
00:01:04,300;271,0;444,5;477,7;482,7;498,4;
00:01:04,350;271,0;444,5;477,7;482,7;498,4;
00:01:04,400;271,0;444,5;477,7;482,7;498,4;
00:01:04,450;271,0;444,5;477,7;482,7;498,4;
00:01:04,500;271,0;444,5;477,7;482,7;498,4;
00:01:04,550;271,0;444,5;477,7;482,7;498,4;
00:01:04,600;271,0;444,5;477,7;482,7;498,4;
00:01:04,650;271,0;444,5;477,7;482,7;498,4;
00:01:04,700;271,0;444,5;477,7;482,7;498,4;
00:01:04,750;271,0;444,5;477,7;482,7;498,4;
00:01:04,800;271,0;444,5;477,7;482,7;498,4;
00:01:04,850;271,0;444,5;477,7;482,7;498,4;
00:01:04,900;167,8;454,4;477,5;477,5;490,3;
00:01:04,950;300,8;438,7;467,2;477,1;495,6;
00:01:05,000;325,3;442,0;466,9;478,7;499,1;
00:01:05,050;325,3;442,0;466,9;478,7;499,1;
00:01:05,100;195,6;463,7;462,3;471,4;494,0;
00:01:05,150;323,1;444,6;462,2;476,8;505,0;
00:01:05,200;325,5;446,1;459,2;470,3;498,6;
00:01:05,250;322,3;452,4;472,2;473,7;501,0;
00:01:05,300;322,3;452,4;472,2;473,7;501,0;
00:01:05,350;302,9;451,8;478,1;483,2;497,1;
00:01:05,400;325,0;444,0;464,4;470,6;487,1;
00:01:05,450;316,7;453,4;478,0;483,9;492,9;
00:01:05,500;180,9;457,7;466,6;468,6;483,1;
00:01:05,550;180,9;457,7;466,6;468,6;483,1;
00:01:05,600;323,1;437,9;458,7;470,3;488,9;
00:01:05,650;320,0;449,3;473,7;486,4;505,3;
00:01:05,700;199,3;459,1;473,2;481,9;500,1;
00:01:05,750;311,5;445,0;466,2;479,2;505,5;
00:01:05,800;311,5;445,0;466,2;479,2;505,5;
00:01:05,850;315,6;456,3;474,6;473,8;496,7;
00:01:05,900;183,4;465,2;466,4;464,1;484,9;
00:01:05,950;275,2;454,0;479,7;482,8;496,7;
00:01:06,000;320,8;441,3;458,4;465,2;479,9;
00:01:06,050;320,8;441,3;458,4;465,2;479,9;
00:01:06,100;223,1;453,2;466,8;471,6;483,1;
00:01:06,150;311,1;433,3;456,1;466,8;489,7;
00:01:06,200;321,9;434,6;452,2;462,1;481,6;
00:01:06,250;319,1;440,3;466,6;480,1;499,2;
00:01:06,300;319,1;440,3;466,6;480,1;499,2;
00:01:06,350;292,5;446,9;468,3;481,2;504,3;
00:01:06,400;321,8;443,1;459,3;469,5;496,6;
00:01:06,450;318,2;451,4;470,2;470,7;496,2;
00:01:06,500;230,0;454,1;465,0;463,8;484,6;
00:01:06,550;230,0;454,1;465,0;463,8;484,6;
00:01:06,600;318,3;439,6;460,8;467,7;480,8;
00:01:06,650;317,1;438,7;465,3;472,3;483,4;
00:01:06,700;165,6;449,2;469,6;471,9;483,1;
00:01:06,750;291,9;433,2;462,0;472,9;489,9;
00:01:06,800;291,9;433,2;462,0;472,9;489,9;
00:01:06,850;315,5;449,7;471,7;485,1;503,1;
00:01:06,900;249,0;450,4;469,5;481,0;501,4;
00:01:06,950;284,8;445,6;461,2;472,9;497,4;
00:01:07,000;320,6;440,8;452,9;464,7;493,4;
00:01:07,050;320,6;440,8;452,9;464,7;493,4;
00:01:07,100;321,1;453,1;472,3;471,4;495,6;
00:01:07,150;223,4;453,4;478,0;480,2;498,9;
00:01:07,200;160,3;446,0;471,7;473,2;497,4;
00:01:07,250;365,9;440,2;460,3;460,2;491,6;
00:01:07,300;365,9;440,2;460,3;460,2;491,6;
00:01:07,350;347,4;476,5;475,8;485,2;482,2;
00:01:07,400;452,5;472,5;491,0;488,1;418,3;
00:01:07,450;460,1;488,2;492,4;469,8;180,2;
00:01:07,500;462,1;484,8;470,9;278,9;149,2;
00:01:07,550;462,1;484,8;470,9;278,9;149,2;
00:01:07,600;143,9;147,0;145,7;144,1;142,4;
00:01:07,650;142,1;143,6;143,4;142,1;140,2;
00:01:07,700;140,8;141,6;140,8;139,6;137,4;
00:01:07,750;140,6;140,2;140,2;138,4;135,1;
00:01:07,800;140,6;140,2;140,2;138,4;135,1;
00:01:07,850;140,2;142,1;142,6;140,2;140,4;
00:01:07,900;140,8;142,9;144,3;141,3;141,3;
00:01:07,950;142,1;145,3;144,8;143,4;143,1;
00:01:08,000;147,5;152,0;151,4;149,6;146,0;
00:01:08,050;147,5;152,0;151,4;149,6;146,0;
00:01:08,100;476,9;507,4;497,5;475,0;296,2;
00:01:08,150;476,1;508,0;524,1;524,4;508,7;
00:01:08,200;459,8;489,7;505,1;528,7;514,6;
00:01:08,250;419,2;468,5;475,3;493,4;517,1;
00:01:08,300;419,2;468,5;475,3;493,4;517,1;
00:01:08,350;415,8;449,6;467,2;486,4;499,8;
00:01:08,400;199,3;445,4;452,4;478,3;493,8;
00:01:08,450;169,4;457,4;465,3;492,7;503,4;
00:01:08,500;252,3;467,7;457,7;482,2;490,0;
00:01:08,550;252,3;467,7;457,7;482,2;490,0;
00:01:08,600;311,4;451,3;456,8;479,3;486,6;
00:01:08,650;314,9;457,2;464,4;488,5;492,9;
00:01:08,700;174,4;470,7;463,8;479,5;487,6;
00:01:08,750;289,9;465,2;471,5;487,3;495,4;
00:01:08,800;289,9;465,2;471,5;487,3;495,4;
00:01:08,850;312,8;463,6;474,6;497,7;517,1;
00:01:08,900;233,0;473,8;470,1;485,0;504,2;
00:01:08,950;204,1;464,4;461,7;478,0;492,7;
00:01:09,000;310,2;448,8;453,2;481,1;491,3;
00:01:09,050;310,2;448,8;453,2;481,1;491,3;
00:01:09,100;297,6;456,0;462,8;491,7;501,9;
00:01:09,150;281,3;449,5;461,4;491,1;493,3;
00:01:09,200;307,3;445,9;453,1;480,8;487,5;
00:01:09,250;311,7;453,6;458,4;480,9;486,6;
00:01:09,300;311,7;453,6;458,4;480,9;486,6;
00:01:09,350;248,2;464,8;484,8;483,4;513,5;
---------------------------------
End of File
