[Connect DataFile][1.1]
Date:;03/06/2025
Time:;10:07:42,658
Unit:;°C
Resolution:;0,05
Values:;5
Time;Head;1;2;3;4;
00:00:47,600;388,0;478,7;489,8;512,6;537,1;
00:00:47,650;365,1;483,4;503,2;516,5;544,9;
00:00:47,700;204,3;494,0;512,4;509,8;546,9;
00:00:47,750;346,4;484,9;504,9;493,6;544,3;
00:00:47,800;345,5;475,3;500,7;497,3;548,0;
00:00:47,850;346,5;480,3;508,6;502,1;552,4;
00:00:47,900;278,8;484,5;512,3;500,6;548,9;
00:00:47,950;334,6;468,1;496,8;499,3;539,3;
00:00:48,000;343,0;466,9;488,2;493,8;534,3;
00:00:48,050;351,4;465,6;479,6;488,2;529,3;
00:00:48,100;415,3;472,1;487,4;492,1;511,0;
00:00:48,150;398,9;446,3;484,1;495,4;508,7;
00:00:48,200;382,5;420,5;480,8;498,6;506,4;
00:00:48,250;165,6;454,5;474,5;481,2;486,1;
00:00:48,300;145,3;463,0;476,4;489,5;494,6;
00:00:48,350;125,0;471,4;478,3;497,8;503,1;
00:00:48,400;125,0;481,3;496,9;509,5;501,6;
00:00:48,450;125,0;498,3;496,4;491,6;490,8;
00:00:48,500;125,0;409,4;526,7;519,2;527,9;
00:00:48,550;125,0;135,7;194,9;454,2;503,1;
00:00:48,600;125,0;125,0;125,0;141,0;155,1;
00:00:48,650;125,0;125,0;125,0;136,0;127,3;
00:00:48,700;125,0;125,0;125,0;136,0;127,3;
00:00:48,750;125,0;125,0;125,0;136,0;127,3;
00:00:48,800;125,0;125,0;125,0;136,0;127,3;
00:00:48,850;125,0;125,0;125,0;136,0;127,3;
00:00:48,900;125,0;125,0;125,0;136,0;127,3;
00:00:48,950;125,0;125,0;125,0;136,0;127,3;
00:00:49,000;125,0;125,0;125,0;136,0;127,3;
00:00:49,050;125,0;125,0;125,0;136,0;127,3;
00:00:49,100;125,0;125,0;125,0;136,0;127,3;
00:00:49,150;125,0;125,0;125,0;136,0;127,3;
00:00:49,200;125,0;125,0;125,0;136,0;127,3;
00:00:49,250;125,0;125,0;125,0;136,0;127,3;
00:00:49,300;125,0;125,0;125,0;136,0;127,3;
00:00:49,350;125,0;125,0;125,0;136,0;127,3;
00:00:49,400;125,0;125,0;125,0;136,0;127,3;
00:00:49,450;125,0;125,0;125,0;136,0;127,3;
00:00:49,500;125,0;125,0;125,0;136,0;127,3;
00:00:49,550;125,0;125,0;125,0;136,0;127,3;
00:00:49,600;125,0;125,0;125,0;136,0;127,3;
00:00:49,650;125,0;125,0;125,0;136,0;127,3;
00:00:49,700;125,0;125,0;125,0;136,0;127,3;
00:00:49,750;370,5;507,7;518,3;538,1;563,5;
00:00:49,800;377,5;501,7;512,8;533,4;559,5;
00:00:49,850;380,0;512,8;526,3;542,8;563,8;
00:00:49,900;314,9;519,8;531,7;539,2;565,6;
00:00:49,950;382,1;518,4;540,4;530,7;563,8;
00:00:50,000;377,4;513,4;536,8;527,6;565,6;
00:00:50,050;372,6;508,4;533,1;524,5;567,3;
00:00:50,100;369,5;514,9;527,8;517,6;564,2;
00:00:50,150;373,5;511,4;527,6;523,4;565,1;
00:00:50,200;377,5;507,9;527,4;529,2;565,9;
00:00:50,250;370,2;520,2;529,9;544,5;569,8;
00:00:50,300;343,8;512,5;523,4;540,5;564,6;
00:00:50,350;317,4;504,7;516,9;536,4;559,4;
00:00:50,400;384,6;496,4;514,4;536,2;558,7;
00:00:50,450;382,5;509,5;523,2;538,0;559,4;
00:00:50,500;170,0;518,9;527,2;534,4;559,7;
00:00:50,550;374,7;515,3;530,4;535,5;559,2;
00:00:50,600;380,7;511,5;534,5;528,0;561,3;
00:00:50,650;370,4;502,9;531,0;521,8;564,3;
00:00:50,700;297,4;513,4;536,6;531,0;569,1;
00:00:50,750;344,2;508,1;525,5;518,5;562,6;
00:00:50,800;374,0;504,4;525,4;528,8;562,3;
00:00:50,850;375,5;494,1;512,7;525,2;558,7;
00:00:50,900;282,9;508,3;520,1;535,5;563,6;
00:00:50,950;369,6;494,8;513,5;534,2;557,5;
00:00:51,000;370,4;497,0;513,4;532,7;556,0;
00:00:51,050;371,1;499,2;513,2;531,2;554,4;
00:00:51,100;308,4;507,0;518,8;526,8;555,3;
00:00:51,150;345,0;509,6;526,1;528,8;556,9;
00:00:51,200;381,5;512,1;533,3;530,7;558,4;
00:00:51,250;367,2;505,5;531,8;524,8;564,1;
00:00:51,300;319,8;508,5;528,4;520,3;561,5;
00:00:51,350;272,4;511,4;524,9;515,7;558,9;
00:00:51,400;369,5;505,2;526,6;524,5;562,8;
00:00:51,450;372,8;493,5;513,5;526,3;557,7;
00:00:51,500;343,0;511,8;522,8;537,5;563,4;
00:00:51,550;291,3;497,5;505,1;524,8;554,6;
00:00:51,600;368,8;492,8;509,5;529,5;552,1;
00:00:51,650;372,7;494,2;507,7;526,7;550,9;
00:00:51,700;377,8;511,0;526,8;537,0;557,4;
00:00:51,750;274,8;509,1;522,7;529,0;553,3;
00:00:51,800;375,3;509,1;532,6;529,8;556,0;
00:00:51,850;374,7;500,2;524,6;517,0;555,5;
00:00:51,900;335,4;502,9;529,4;522,6;560,4;
00:00:51,950;367,0;504,6;523,6;518,4;558,2;
00:00:52,000;370,1;498,6;518,8;520,2;556,1;
00:00:52,050;373,1;492,5;514,0;521,9;554,0;
00:00:52,100;194,6;503,4;510,9;529,3;553,5;
00:00:52,150;283,7;498,3;510,7;528,5;550,8;
00:00:52,200;372,7;493,1;510,4;527,6;548,0;
00:00:52,250;371,8;499,0;516,0;531,0;550,3;
00:00:52,300;336,0;502,7;518,2;529,1;550,9;
00:00:52,350;300,2;506,4;520,4;527,2;551,5;
00:00:52,400;367,8;505,2;527,2;529,2;553,1;
00:00:52,450;354,5;494,7;519,1;513,7;553,7;
00:00:52,500;250,8;498,4;518,9;520,0;558,3;
00:00:52,550;310,1;498,1;506,6;505,3;549,2;
00:00:52,600;354,2;496,6;513,8;513,0;554,0;
00:00:52,650;351,3;484,1;502,0;513,3;549,2;
00:00:52,700;347,7;486,0;504,8;523,0;555,7;
00:00:52,750;265,0;498,1;501,8;519,2;551,0;
00:00:52,800;353,7;482,5;497,1;522,8;548,6;
00:00:52,850;349,1;479,5;488,4;514,5;544,4;
00:00:52,900;295,8;496,5;507,2;524,9;550,6;
00:00:52,950;352,2;498,4;515,6;523,2;551,7;
00:00:53,000;350,9;495,8;515,5;518,1;550,9;
00:00:53,050;349,6;493,2;515,4;513,0;550,1;
00:00:53,100;198,8;500,2;522,8;518,6;556,0;
00:00:53,150;271,2;497,8;517,5;513,4;553,7;
00:00:53,200;343,6;495,4;512,1;508,2;551,3;
00:00:53,250;351,4;479,3;497,6;512,4;547,1;
00:00:53,300;319,2;485,0;500,5;516,8;549,5;
00:00:53,350;286,9;490,7;503,3;521,1;551,8;
00:00:53,400;344,9;487,6;499,1;519,0;543,3;
00:00:53,450;343,0;478,0;491,9;515,0;542,8;
00:00:53,500;338,8;495,2;509,6;525,2;548,7;
00:00:53,550;159,2;502,5;512,5;521,6;548,7;
00:00:53,600;351,8;497,0;515,4;518,9;545,5;
00:00:53,650;363,2;494,5;519,4;512,6;546,7;
00:00:53,700;364,4;486,2;515,9;507,6;547,1;
00:00:53,750;273,6;496,2;516,9;510,1;548,4;
00:00:53,800;354,9;494,8;512,2;505,8;545,0;
00:00:53,850;348,6;489,2;512,5;513,6;549,7;
00:00:53,900;341,4;479,5;498,8;513,5;546,5;
00:00:53,950;334,4;486,2;491,7;508,7;539,8;
00:00:54,000;342,7;481,9;493,8;512,7;539,9;
00:00:54,050;350,9;477,5;495,8;516,6;540,0;
00:00:54,100;322,9;498,6;515,1;524,9;547,7;
00:00:54,150;315,1;493,9;510,9;520,3;545,5;
00:00:54,200;307,3;489,1;506,6;515,6;543,3;
00:00:54,250;355,7;483,4;510,3;504,2;544,3;
00:00:54,300;324,3;487,2;514,3;508,4;546,2;
00:00:54,350;292,8;490,9;518,3;512,6;548,1;
00:00:54,400;329,1;488,9;503,4;498,1;543,1;
00:00:54,450;339,3;481,6;499,6;506,5;544,3;
00:00:54,500;339,1;472,6;482,5;506,8;540,9;
00:00:54,550;164,5;491,4;496,4;515,9;547,2;
00:00:54,600;343,0;480,3;483,4;507,4;537,0;
00:00:54,650;337,9;469,1;484,5;511,9;539,1;
00:00:54,700;337,0;474,2;485,0;507,0;533,9;
00:00:54,750;255,6;492,8;507,2;518,4;542,9;
00:00:54,800;338,0;489,5;505,9;512,2;538,6;
00:00:54,850;342,8;490,6;513,4;515,9;542,8;
00:00:54,900;336,1;479,2;504,3;503,4;542,0;
00:00:54,950;273,8;481,6;489,1;494,2;536,3;
00:00:55,000;301,8;481,3;490,8;498,0;536,6;
00:00:55,050;329,7;481,0;492,4;501,7;536,8;
00:00:55,100;394,7;454,2;470,7;498,8;519,8;
00:00:55,150;399,4;449,7;480,3;500,2;516,7;
00:00:55,200;404,0;445,2;489,9;501,6;513,6;
00:00:55,250;448,7;434,4;478,3;487,7;510,6;
00:00:55,300;296,6;446,2;476,6;484,3;504,9;
00:00:55,350;144,5;458,0;474,8;480,8;499,1;
00:00:55,400;125,0;473,1;476,5;485,9;501,8;
00:00:55,450;125,0;478,3;485,3;507,2;513,9;
00:00:55,500;125,0;498,8;506,0;511,9;509,5;
00:00:55,550;125,0;519,4;515,6;508,9;513,0;
00:00:55,600;125,0;142,2;249,8;386,6;491,1;
00:00:55,650;125,0;125,0;130,2;133,2;151,5;
00:00:55,700;125,0;125,0;125,0;131,7;139,9;
00:00:55,750;125,0;125,0;125,0;126,0;175,3;
00:00:55,800;126,2;125,0;125,0;125,0;125,0;
00:00:55,850;430,8;125,0;125,0;125,0;125,0;
00:00:55,900;556,6;125,0;125,0;125,0;125,0;
00:00:55,950;534,9;137,7;125,0;125,0;125,0;
00:00:56,000;524,9;338,4;238,2;125,5;125,0;
00:00:56,050;514,8;539,0;351,3;126,0;125,0;
00:00:56,100;337,4;577,8;570,0;540,6;125,0;
00:00:56,150;328,0;565,6;570,2;553,0;291,5;
00:00:56,200;318,6;553,3;570,3;565,4;457,9;
00:00:56,250;539,2;538,0;531,6;568,4;567,4;
00:00:56,300;511,2;539,7;532,5;564,1;565,0;
00:00:56,350;483,2;541,4;533,4;559,7;562,6;
00:00:56,400;435,5;525,4;537,7;544,0;563,3;
00:00:56,450;310,0;526,0;551,4;535,4;561,5;
00:00:56,500;390,3;516,4;535,8;528,9;555,9;
00:00:56,550;389,6;519,9;536,7;538,3;558,6;
00:00:56,600;389,0;522,1;535,9;556,5;572,5;
00:00:56,650;394,3;528,3;538,1;562,7;574,9;
00:00:56,700;188,5;518,8;517,5;544,6;568,3;
00:00:56,750;387,0;521,3;527,3;549,6;573,6;
00:00:56,800;385,0;512,6;532,2;549,3;575,1;
00:00:56,850;386,6;520,5;539,3;543,0;569,7;
00:00:56,900;288,7;521,2;540,3;528,2;562,6;
00:00:56,950;384,2;504,8;534,9;528,2;560,4;
00:00:57,000;380,5;509,1;539,7;528,3;559,3;
00:00:57,050;376,7;513,3;544,5;528,3;558,1;
00:00:57,100;383,0;513,4;533,8;528,8;552,8;
00:00:57,150;384,4;515,0;533,2;538,3;559,4;
00:00:57,200;385,8;516,5;532,5;547,8;565,9;
00:00:57,250;220,9;523,6;527,2;548,8;566,5;
00:00:57,300;296,9;521,1;524,9;546,0;566,2;
00:00:57,350;372,8;518,6;522,6;543,1;565,9;
00:00:57,400;378,5;507,9;524,2;543,5;569,3;
00:00:57,450;371,1;517,1;535,7;540,1;566,8;
00:00:57,500;294,0;507,1;526,3;518,8;555,7;
00:00:57,550;380,6;511,9;538,7;527,8;557,3;
00:00:57,600;379,7;501,8;532,0;526,6;555,3;
00:00:57,650;378,2;509,3;540,8;523,4;551,8;
00:00:57,700;177,3;513,4;542,9;524,7;549,7;
00:00:57,750;376,0;510,3;528,9;526,3;548,4;
00:00:57,800;381,3;511,3;528,5;545,5;563,0;
00:00:57,850;384,5;518,1;532,3;555,9;570,1;
00:00:57,900;291,4;514,8;521,9;546,6;565,2;
00:00:57,950;382,0;511,2;521,9;542,2;567,6;
00:00:58,000;380,6;510,3;526,5;541,7;567,7;
00:00:58,050;379,2;509,4;531,0;541,1;567,8;
00:00:58,100;371,0;508,9;530,8;520,0;550,7;
00:00:58,150;373,5;504,2;529,4;522,4;551,0;
00:00:58,200;375,9;499,5;527,9;524,7;551,2;
00:00:58,250;342,9;511,0;542,3;525,5;550,8;
00:00:58,300;334,6;508,1;535,0;522,2;548,1;
00:00:58,350;326,3;505,2;527,6;518,9;545,4;
00:00:58,400;378,2;509,6;527,8;535,8;553,5;
00:00:58,450;385,9;514,3;529,7;551,8;566,7;
00:00:58,500;290,9;517,1;524,3;545,2;562,7;
00:00:58,550;346,9;513,8;516,2;537,6;561,4;
00:00:58,600;371,6;506,2;519,5;539,0;563,3;
00:00:58,650;369,2;504,6;523,3;537,0;559,6;
00:00:58,700;196,5;513,8;529,2;527,8;552,5;
00:00:58,750;370,1;501,3;518,4;518,4;541,0;
00:00:58,800;376,7;493,0;516,0;523,0;541,6;
00:00:58,850;374,3;494,5;520,5;518,6;544,4;
00:00:58,900;276,4;505,1;535,4;518,7;545,0;
00:00:58,950;371,2;505,0;521,7;526,9;543,2;
00:00:59,000;371,6;505,9;522,1;535,7;550,2;
00:00:59,050;371,9;506,7;522,4;544,4;557,2;
00:00:59,100;343,3;504,6;504,3;528,2;550,7;
00:00:59,150;355,1;504,9;509,9;531,6;553,7;
00:00:59,200;366,9;505,1;515,4;535,0;556,6;
00:00:59,250;372,3;507,4;529,2;532,9;558,0;
00:00:59,300;332,0;508,3;529,8;526,3;555,5;
00:00:59,350;291,7;509,1;530,3;519,7;553,0;
00:00:59,400;373,5;499,5;531,6;522,8;551,5;
00:00:59,450;370,2;493,0;526,3;515,7;548,5;
00:00:59,500;325,4;503,4;536,7;518,8;545,2;
00:00:59,550;321,9;489,4;514,7;506,2;535,2;
00:00:59,600;364,5;498,8;516,2;523,7;539,9;
00:00:59,650;365,6;500,8;517,4;542,2;556,3;
00:00:59,700;367,8;507,3;522,5;544,9;556,5;
00:00:59,750;270,1;507,1;510,7;530,9;550,0;
00:00:59,800;361,6;501,1;511,0;530,8;552,7;
00:00:59,850;361,0;491,5;510,1;531,7;554,5;
00:00:59,900;277,0;502,0;518,7;525,7;547,1;
00:00:59,950;361,0;495,2;518,0;518,0;537,2;
00:01:00,000;360,8;490,1;515,2;516,0;537,2;
00:01:00,050;360,6;485,0;512,4;514,0;537,1;
00:01:00,100;238,8;496,6;523,4;511,5;532,6;
00:01:00,150;299,4;495,8;517,7;513,3;532,3;
00:01:00,200;359,9;495,0;512,0;515,1;532,0;
00:01:00,250;362,2;501,5;518,4;541,7;552,8;
00:01:00,300;328,4;500,5;513,2;536,3;550,7;
00:01:00,350;294,5;499,5;507,9;530,8;548,6;
00:01:00,400;357,2;500,8;509,7;529,6;549,9;
00:01:00,450;356,7;491,7;509,4;529,3;551,9;
00:01:00,500;354,6;498,2;519,5;523,3;548,0;
00:01:00,550;354,6;498,2;519,5;523,3;548,0;
00:01:00,600;354,6;498,2;519,5;523,3;548,0;
00:01:00,650;354,6;498,2;519,5;523,3;548,0;
00:01:00,700;354,6;498,2;519,5;523,3;548,0;
00:01:00,750;354,6;498,2;519,5;523,3;548,0;
00:01:00,800;354,6;498,2;519,5;523,3;548,0;
00:01:00,850;354,6;498,2;519,5;523,3;548,0;
00:01:00,900;354,6;498,2;519,5;523,3;548,0;
00:01:00,950;354,6;498,2;519,5;523,3;548,0;
00:01:01,000;354,6;498,2;519,5;523,3;548,0;
00:01:01,050;354,6;498,2;519,5;523,3;548,0;
00:01:01,100;354,6;498,2;519,5;523,3;548,0;
00:01:01,150;354,6;498,2;519,5;523,3;548,0;
00:01:01,200;354,6;498,2;519,5;523,3;548,0;
00:01:01,250;354,6;498,2;519,5;523,3;548,0;
00:01:01,300;354,6;498,2;519,5;523,3;548,0;
00:01:01,350;354,6;498,2;519,5;523,3;548,0;
00:01:01,400;354,6;498,2;519,5;523,3;548,0;
00:01:01,450;354,6;498,2;519,5;523,3;548,0;
00:01:01,500;354,6;498,2;519,5;523,3;548,0;
00:01:01,550;354,6;498,2;519,5;523,3;548,0;
00:01:01,600;354,6;498,2;519,5;523,3;548,0;
00:01:01,650;350,6;486,8;502,0;524,0;546,2;
00:01:01,700;352,1;484,7;507,2;526,7;548,0;
00:01:01,750;293,8;495,6;514,1;514,2;538,4;
00:01:01,800;350,5;489,5;514,0;508,4;531,7;
00:01:01,850;352,5;480,8;509,6;513,7;532,4;
00:01:01,900;351,9;479,4;510,3;505,5;532,1;
00:01:01,950;314,2;476,2;498,9;495,3;520,4;
00:01:02,000;330,0;481,6;500,4;504,4;522,6;
00:01:02,050;345,7;487,0;501,8;513,5;524,8;
00:01:02,100;351,9;486,1;499,7;527,3;534,7;
00:01:02,150;366,1;480,6;498,2;517,9;529,9;
00:01:02,200;380,2;475,0;496,7;508,4;525,1;
00:01:02,250;463,8;472,1;489,5;501,5;515,2;
00:01:02,300;347,2;466,9;484,0;498,2;514,4;
00:01:02,350;230,5;461,6;478,5;494,8;513,5;
00:01:02,400;127,0;470,3;478,1;496,5;518,9;
00:01:02,450;125,8;486,0;490,6;506,5;517,2;
00:01:02,500;125,2;506,4;510,2;515,0;501,7;
00:01:02,550;125,0;502,7;501,6;497,6;505,5;
00:01:02,600;125,7;327,7;375,5;496,2;514,5;
00:01:02,650;125,2;127,5;134,4;153,4;205,5;
00:01:02,700;126,2;127,0;126,0;136,6;138,7;
00:01:02,750;126,2;125,8;125,0;128,1;140,9;
00:01:02,800;129,7;126,2;125,0;125,2;125,2;
00:01:02,850;257,7;125,2;125,4;125,0;125,0;
00:01:02,900;543,9;125,7;125,0;125,0;125,0;
00:01:02,950;539,0;149,4;125,0;125,2;125,0;
00:01:03,000;535,9;315,4;184,3;125,1;125,0;
00:01:03,050;532,8;481,4;243,6;125,0;125,0;
00:01:03,100;487,2;560,9;563,5;467,5;125,0;
00:01:03,150;432,2;556,6;561,8;507,2;233,9;
00:01:03,200;377,2;552,3;560,1;546,8;342,7;
00:01:03,250;416,4;536,1;538,6;562,4;554,2;
00:01:03,300;458,5;535,7;530,6;562,7;556,8;
00:01:03,350;500,6;535,3;522,6;563,0;559,4;
00:01:03,400;203,9;524,9;538,1;553,5;569,4;
00:01:03,450;450,6;515,7;531,7;544,2;576,4;
00:01:03,500;425,1;526,7;535,6;553,6;586,7;
00:01:03,550;404,9;520,3;528,2;554,2;586,7;
00:01:03,600;366,7;524,9;530,2;547,1;581,1;
00:01:03,650;251,3;523,4;527,9;527,3;567,7;
00:01:03,700;381,4;520,7;535,8;533,5;570,9;
00:01:03,750;382,1;511,0;534,5;531,7;568,3;
00:01:03,800;378,5;517,8;545,4;531,6;567,1;
00:01:03,850;187,7;517,2;545,3;532,6;564,3;
00:01:03,900;382,1;505,7;531,1;524,4;557,8;
00:01:03,950;382,6;502,6;528,4;522,5;564,8;
00:01:04,000;340,3;508,9;527,5;527,5;566,7;
00:01:04,050;340,3;508,9;527,5;527,5;566,7;
00:01:04,100;395,0;516,6;525,3;549,6;583,0;
00:01:04,150;359,1;515,4;522,9;544,9;578,3;
00:01:04,200;323,1;514,2;520,4;540,1;573,6;
00:01:04,250;392,3;515,4;526,0;527,5;563,0;
00:01:04,300;392,3;515,4;526,0;527,5;563,0;
00:01:04,350;382,4;507,9;527,6;529,1;563,3;
00:01:04,400;380,8;511,1;541,4;528,4;565,3;
00:01:04,450;277,4;513,4;541,8;528,3;562,5;
00:01:04,500;392,3;510,1;538,1;527,0;560,7;
00:01:04,550;392,3;510,1;538,1;527,0;560,7;
00:01:04,600;368,1;504,9;532,9;529,8;566,4;
00:01:04,650;356,3;506,5;523,5;531,4;567,7;
00:01:04,700;387,4;513,9;529,1;543,3;577,0;
00:01:04,750;377,9;515,3;529,4;553,6;583,3;
---------------------------------
End of File
